FullDateALternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6240	620	36
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6620	660	480
2/1/2007 0:00	Southeast Division	Manufacturing	Actual	6000	600	14040
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6400	60	220
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6810	680	380
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6860	680	70
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6040	600	1065
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	8010	80	144
2/1/2007 0:00	Southeast Division	Quality Assurance	Budget	6300	630	40
2/1/2007 0:00	Southeast Division	Research and Development	Actual	6100	60	9742
2/1/2007 0:00	Southeast Division	Sales and Marketing	Actual	1185	110	89827
2/1/2007 0:00	Southeast Division	Sales and Marketing	Actual	2310	2300	96234
2/1/2007 0:00	Southeast Division	Sales and Marketing	Actual	3020	300	2510717
2/1/2007 0:00	Southwest Division	Corporate	Actual	6220	620	240
2/1/2007 0:00	Southwest Division	Corporate	Actual	6500	60	215
2/1/2007 0:00	Southwest Division	Corporate	Budget	6220	620	280
2/1/2007 0:00	Southwest Division	Research and Development	Actual	4130	4100	6250
2/1/2007 0:00	Southwest Division	Research and Development	Actual	6040	600	2038
2/1/2007 0:00	Southwest Division	Research and Development	Actual	6300	630	56
2/1/2007 0:00	Southwest Division	Research and Development	Actual	6850	680	148
2/1/2007 0:00	Southwest Division	Sales and Marketing	Actual	1220	1200	30604
2/1/2007 0:00	Southwest Division	Sales and Marketing	Actual	2420	2400	21715
2/1/2007 0:00	Southwest Division	Sales and Marketing	Actual	3550	3030	1062008
2/1/2007 0:00	Canadian Division	Corporate	Actual	6000	600	46667.1
2/1/2007 0:00	Canadian Division	Corporate	Actual	6220	620	382.91
2/1/2007 0:00	Canadian Division	Corporate	Budget	6400	60	300
2/1/2007 0:00	Canadian Division	Executive General and Administration	Actual	6020	600	2313.25
2/1/2007 0:00	Canadian Division	Executive General and Administration	Budget	6040	600	1100
2/1/2007 0:00	Canadian Division	Research and Development	Actual	9510	9500	3
2/1/2007 0:00	Canadian Division	Research and Development	Budget	6100	60	12600
2/1/2007 0:00	Canadian Division	Research and Development	Budget	6850	680	70
2/1/2007 0:00	Canadian Division	Sales and Marketing	Actual	2220	2200	16163.5
2/1/2007 0:00	Northeast Division	Corporate	Actual	6700	60	141
2/1/2007 0:00	Northeast Division	Corporate	Actual	6850	680	96
2/1/2007 0:00	Northeast Division	Corporate	Budget	6850	680	100
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6200	620	244
2/1/2007 0:00	Northeast Division	Research and Development	Actual	9510	9500	8
2/1/2007 0:00	Northeast Division	Research and Development	Actual	4200	4110	187106
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6500	60	90
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6830	680	9
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6850	680	27
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6920	60	135
2/1/2007 0:00	Northwest Division	Corporate	Actual	6610	660	624
2/1/2007 0:00	Northwest Division	Corporate	Budget	6040	600	3400
2/1/2007 0:00	Northwest Division	Corporate	Budget	6820	680	650
2/1/2007 0:00	Northwest Division	Research and Development	Budget	6100	60	5900
2/1/2007 0:00	Northwest Division	Research and Development	Budget	6860	680	100
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	2210	2200	18112
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	2410	2400	106273
2/1/2007 0:00	Central Division	Corporate	Actual	6210	620	516
2/1/2007 0:00	Central Division	Corporate	Actual	6700	60	216
2/1/2007 0:00	Central Division	Corporate	Actual	8030	80	320
2/1/2007 0:00	Central Division	Corporate	Budget	6810	680	650
2/1/2007 0:00	Central Division	Research and Development	Actual	5050	5000	15991
2/1/2007 0:00	Central Division	Research and Development	Actual	6300	630	63
2/1/2007 0:00	Central Division	Research and Development	Actual	8000	80	113
2/1/2007 0:00	Central Division	Research and Development	Actual	9510	9500	7
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	1180	110	43823
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	1260	1200	2945
2/1/2007 0:00	Southeast Division	Corporate	Budget	6000	600	24800
2/1/2007 0:00	Southeast Division	Corporate	Budget	6700	60	200
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6820	680	161
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	9510	9500	4
2/1/2007 0:00	Southeast Division	Executive General and Administration	Budget	6040	600	750
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6820	680	406
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	8500	4	92
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6200	620	280
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6830	680	40
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6920	60	550
2/1/2007 0:00	Southeast Division	Manufacturing	Actual	6610	660	211
2/1/2007 0:00	Southeast Division	Manufacturing	Actual	6620	660	379
2/1/2007 0:00	Southeast Division	Manufacturing	Actual	6830	680	22
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6210	620	280
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6820	680	200
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6920	60	380
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6000	600	11830
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6620	660	304
2/1/2007 0:00	Southeast Division	Quality Assurance	Budget	6840	680	50
2/1/2007 0:00	Southeast Division	Research and Development	Budget	6500	60	100
2/1/2007 0:00	Southeast Division	Research and Development	Budget	6850	680	80
2/1/2007 0:00	Southeast Division	Research and Development	Budget	6920	60	380
2/1/2007 0:00	Southwest Division	Corporate	Actual	6850	680	155
2/1/2007 0:00	Southwest Division	Corporate	Budget	6020	600	3700
2/1/2007 0:00	Southwest Division	Corporate	Budget	6400	60	400
2/1/2007 0:00	Southwest Division	Corporate	Budget	6920	60	850
2/1/2007 0:00	Northeast Division	Corporate	Actual	6020	600	2178
2/1/2007 0:00	Northeast Division	Corporate	Actual	6220	620	193
2/1/2007 0:00	Northeast Division	Corporate	Actual	6400	60	257
2/1/2007 0:00	Northeast Division	Corporate	Actual	6610	660	289
2/1/2007 0:00	Northeast Division	Corporate	Actual	6820	680	332
2/1/2007 0:00	Northeast Division	Corporate	Actual	9510	9500	11
2/1/2007 0:00	Northeast Division	Corporate	Budget	6620	660	550
2/1/2007 0:00	Northeast Division	Corporate	Budget	6700	60	100
2/1/2007 0:00	Northeast Division	Corporate	Budget	6860	680	100
2/1/2007 0:00	Northeast Division	Research and Development	Actual	5020	5000	87865
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6830	680	26
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6230	620	80
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6700	60	100
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	1130	1120	295525
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2330	2300	26640
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2420	2400	35406
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2440	2400	28593
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6300	630	9
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	8010	80	81
2/1/2007 0:00	Northeast Division	Sales and Marketing	Budget	6300	630	30
2/1/2007 0:00	Northwest Division	Corporate	Budget	6000	600	45100
2/1/2007 0:00	Northwest Division	Corporate	Budget	6230	620	200
2/1/2007 0:00	Northwest Division	Research and Development	Actual	5020	5000	132512
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6000	600	29120
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6300	630	42
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6840	680	175
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6850	680	155
2/1/2007 0:00	Northwest Division	Research and Development	Actual	8010	80	233
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	1110	110	420632
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	2340	2200	25436
2/1/2007 0:00	Central Division	Research and Development	Actual	4140	4100	1
2/1/2007 0:00	Central Division	Research and Development	Actual	6020	600	2195
2/1/2007 0:00	Central Division	Research and Development	Budget	6000	600	29200
2/1/2007 0:00	Central Division	Research and Development	Budget	6310	630	480
2/1/2007 0:00	Central Division	Research and Development	Budget	6920	60	550
2/1/2007 0:00	Southeast Division	Corporate	Actual	6020	600	2551
2/1/2007 0:00	Southeast Division	Corporate	Actual	6620	660	495
2/1/2007 0:00	Southeast Division	Corporate	Budget	6200	620	380
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6200	620	174
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6810	680	259
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6000	600	27560
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6400	60	220
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6850	680	100
2/1/2007 0:00	Southeast Division	Manufacturing	Actual	6500	60	168
2/1/2007 0:00	Southeast Division	Manufacturing	Actual	6860	680	63
2/1/2007 0:00	Southeast Division	Manufacturing	Actual	8000	80	98
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	9510	9500	5
2/1/2007 0:00	Southeast Division	Quality Assurance	Budget	6000	600	8700
2/1/2007 0:00	Southeast Division	Research and Development	Actual	6230	620	127
2/1/2007 0:00	Southeast Division	Research and Development	Actual	6860	680	89
2/1/2007 0:00	Southeast Division	Research and Development	Actual	6920	60	410
2/1/2007 0:00	Southeast Division	Research and Development	Actual	8000	80	150
2/1/2007 0:00	Northeast Division	Corporate	Budget	6920	60	480
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6810	680	416
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6400	60	120
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	1250	1200	11887
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2340	2200	20273
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	8020	80	-65
2/1/2007 0:00	Northeast Division	Sales and Marketing	Budget	6620	660	100
2/1/2007 0:00	Northwest Division	Corporate	Budget	6620	660	1000
2/1/2007 0:00	Northwest Division	Corporate	Budget	6850	680	200
2/1/2007 0:00	Northwest Division	Corporate	Budget	6860	680	200
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6610	660	3421
2/1/2007 0:00	Northwest Division	Research and Development	Actual	9510	9500	7
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	1170	110	59146
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	1210	1200	10976
2/1/2007 0:00	Central Division	Corporate	Actual	6200	620	568
2/1/2007 0:00	Central Division	Corporate	Actual	6230	620	192
2/1/2007 0:00	Central Division	Corporate	Actual	6860	680	147
2/1/2007 0:00	Central Division	Corporate	Budget	6020	600	3000
2/1/2007 0:00	Central Division	Corporate	Budget	6220	620	200
2/1/2007 0:00	Central Division	Research and Development	Actual	8030	80	232
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	2230	2200	113226
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	2340	2200	31903
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	2430	2400	35956
2/1/2007 0:00	Southeast Division	Corporate	Actual	6810	680	670
2/1/2007 0:00	Southeast Division	Corporate	Actual	8010	80	318
2/1/2007 0:00	Southeast Division	Corporate	Budget	6040	600	1900
2/1/2007 0:00	Southeast Division	Corporate	Budget	6620	660	480
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6500	60	134
2/1/2007 0:00	Southeast Division	Executive General and Administration	Budget	6220	620	80
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6020	600	3300
2/1/2007 0:00	Northeast Division	Corporate	Actual	6920	60	495
2/1/2007 0:00	Northeast Division	Corporate	Actual	8500	4	196
2/1/2007 0:00	Northeast Division	Corporate	Budget	6000	600	20900
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6000	600	16000
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6620	660	380
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6000	600	5400
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6860	680	26
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2220	2200	20463
2/1/2007 0:00	Northeast Division	Sales and Marketing	Budget	6860	680	30
2/1/2007 0:00	Northwest Division	Corporate	Actual	6300	630	60
2/1/2007 0:00	Northwest Division	Corporate	Actual	6820	680	741
2/1/2007 0:00	Northwest Division	Corporate	Budget	6020	600	5100
2/1/2007 0:00	Northwest Division	Corporate	Budget	6840	680	200
2/1/2007 0:00	Northwest Division	Research and Development	Actual	5050	5000	6327
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6400	60	300
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	1240	1200	55018
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	2320	2300	27957
2/1/2007 0:00	Central Division	Corporate	Actual	6220	620	256
2/1/2007 0:00	Central Division	Corporate	Actual	6300	630	56
2/1/2007 0:00	Central Division	Corporate	Budget	6700	60	200
2/1/2007 0:00	Central Division	Research and Development	Actual	4500	4110	15352
2/1/2007 0:00	Central Division	Research and Development	Actual	6830	680	40
2/1/2007 0:00	Central Division	Research and Development	Actual	6850	680	116
2/1/2007 0:00	Central Division	Research and Development	Budget	6200	620	480
2/1/2007 0:00	Central Division	Research and Development	Budget	6620	660	650
2/1/2007 0:00	Northeast Division	Corporate	Actual	8020	80	-230
2/1/2007 0:00	Northeast Division	Corporate	Budget	6500	60	100
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6310	630	281
2/1/2007 0:00	Northeast Division	Research and Development	Actual	8010	80	232
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6220	620	100
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6810	680	480
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	1180	110	30734
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2210	2200	19593
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	9510	9500	3
2/1/2007 0:00	Northeast Division	Sales and Marketing	Budget	6830	680	10
2/1/2007 0:00	Northwest Division	Corporate	Actual	6020	600	5932
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6310	630	759
2/1/2007 0:00	Northeast Division	Corporate	Actual	6040	600	1782
2/1/2007 0:00	Northeast Division	Corporate	Actual	6300	630	44
2/1/2007 0:00	Northeast Division	Corporate	Actual	6620	660	520
2/1/2007 0:00	Northeast Division	Corporate	Budget	6210	620	380
2/1/2007 0:00	Northeast Division	Corporate	Budget	6610	660	280
2/1/2007 0:00	Northeast Division	Research and Development	Actual	4500	4110	5613
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6020	600	1440
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6300	630	50
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	1170	110	47431
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	1185	110	62651
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2350	2200	156732
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	8500	4	54
2/1/2007 0:00	Northeast Division	Sales and Marketing	Budget	6610	660	70
2/1/2007 0:00	Northwest Division	Corporate	Actual	6040	600	4449
2/1/2007 0:00	Northwest Division	Corporate	Actual	6920	60	1080
2/1/2007 0:00	Northwest Division	Corporate	Actual	8030	80	436
2/1/2007 0:00	Northwest Division	Corporate	Budget	6300	630	80
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6500	60	218
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6820	680	482
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6860	680	140
2/1/2007 0:00	Northwest Division	Research and Development	Actual	8020	80	-186
2/1/2007 0:00	Northwest Division	Research and Development	Actual	9520	9500	295
2/1/2007 0:00	Northwest Division	Research and Development	Actual	4200	4110	379643
2/1/2007 0:00	Northwest Division	Research and Development	Budget	6220	620	280
2/1/2007 0:00	Northwest Division	Research and Development	Budget	6920	60	650
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	1150	110	7731
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	1220	1200	34976
2/1/2007 0:00	Central Division	Corporate	Actual	6500	60	232
2/1/2007 0:00	Central Division	Corporate	Budget	6200	620	480
2/1/2007 0:00	Central Division	Corporate	Budget	6210	620	380
2/1/2007 0:00	Central Division	Corporate	Budget	6840	680	200
2/1/2007 0:00	Central Division	Executive General and Administration	Actual	1166	1160	133051
2/1/2007 0:00	Central Division	Research and Development	Actual	6310	630	383
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	1130	1120	438230
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	1170	110	63762
2/1/2007 0:00	Southeast Division	Corporate	Actual	6220	620	140
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6620	660	236
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6700	60	71
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	8500	4	36
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6210	620	325
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	8020	80	-221
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6300	630	80
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6500	60	200
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6300	630	29
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6700	60	90
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6820	680	207
2/1/2007 0:00	Southeast Division	Quality Assurance	Budget	6810	680	200
2/1/2007 0:00	Northeast Division	Corporate	Actual	6830	680	33
2/1/2007 0:00	Northeast Division	Corporate	Actual	8000	80	187
2/1/2007 0:00	Northeast Division	Corporate	Actual	8010	80	287
2/1/2007 0:00	Northeast Division	Corporate	Budget	6040	600	1900
2/1/2007 0:00	Northeast Division	Executive General and Administration	Actual	1166	1160	61121
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6100	60	1871
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6020	600	1300
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6920	60	380
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	1210	1200	13720
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	1260	1200	4811
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2320	2300	31452
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6400	60	55
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6610	660	71
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	8030	80	108
2/1/2007 0:00	Northeast Division	Sales and Marketing	Budget	6700	60	40
2/1/2007 0:00	Northwest Division	Corporate	Actual	6220	620	408
2/1/2007 0:00	Northwest Division	Corporate	Actual	6860	680	205
2/1/2007 0:00	Northwest Division	Corporate	Budget	6830	680	70
2/1/2007 0:00	Northwest Division	Research and Development	Budget	6040	600	2300
2/1/2007 0:00	Northwest Division	Research and Development	Budget	6620	660	550
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	1230	1200	10097
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	2440	2400	26432
2/1/2007 0:00	Central Division	Corporate	Actual	6040	600	2636
2/1/2007 0:00	Central Division	Corporate	Actual	8020	80	-192
2/1/2007 0:00	Central Division	Research and Development	Actual	6000	600	27440
2/1/2007 0:00	Central Division	Research and Development	Actual	6220	620	210
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	2320	2300	20015
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	2330	2300	15984
2/1/2007 0:00	Southeast Division	Corporate	Actual	6830	680	44
2/1/2007 0:00	Southeast Division	Corporate	Budget	6020	600	2100
2/1/2007 0:00	Southeast Division	Corporate	Budget	6920	60	480
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6210	620	158
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6400	60	245
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6810	680	655
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6830	680	40
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	8030	80	368
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6200	620	280
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6500	60	148
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6810	680	334
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6850	680	62
2/1/2007 0:00	Southeast Division	Quality Assurance	Budget	6700	60	60
2/1/2007 0:00	Southeast Division	Quality Assurance	Budget	6820	680	200
2/1/2007 0:00	Southeast Division	Research and Development	Actual	5020	5000	113703
2/1/2007 0:00	Southeast Division	Research and Development	Budget	6230	620	100
2/1/2007 0:00	Southeast Division	Sales and Marketing	Actual	3550	3030	361904
2/1/2007 0:00	Southwest Division	Corporate	Actual	6400	60	332
2/1/2007 0:00	Southwest Division	Corporate	Budget	6620	660	850
2/1/2007 0:00	Southwest Division	Research and Development	Actual	4140	4100	5
2/1/2007 0:00	Southwest Division	Research and Development	Actual	8030	80	296
2/1/2007 0:00	Southwest Division	Sales and Marketing	Actual	1150	110	14892
2/1/2007 0:00	Southwest Division	Sales and Marketing	Actual	1170	110	103875
2/1/2007 0:00	Southwest Division	Sales and Marketing	Actual	1185	110	151903
2/1/2007 0:00	Canadian Division	Corporate	Actual	6500	60	376.85
2/1/2007 0:00	Canadian Division	Corporate	Actual	6860	680	185.93
2/1/2007 0:00	Canadian Division	Executive General and Administration	Budget	6020	600	1800
2/1/2007 0:00	Canadian Division	Executive General and Administration	Budget	6210	620	200
2/1/2007 0:00	Canadian Division	Research and Development	Actual	6810	680	478.36
2/1/2007 0:00	Canadian Division	Research and Development	Actual	6850	680	91.99
2/1/2007 0:00	Canadian Division	Research and Development	Budget	6810	680	380
2/1/2007 0:00	Canadian Division	Sales and Marketing	Actual	1185	110	147444.74
2/1/2007 0:00	Canadian Division	Sales and Marketing	Actual	1230	1200	9458.83
2/1/2007 0:00	Canadian Division	Sales and Marketing	Actual	2330	2300	19375.68
2/1/2007 0:00	Canadian Division	Sales and Marketing	Actual	2410	2400	109974.34
2/1/2007 0:00	Canadian Division	Sales and Marketing	Actual	3020	300	497943.49
2/1/2007 0:00	Northeast Division	Corporate	Actual	6810	680	537
2/1/2007 0:00	Northeast Division	Corporate	Budget	6230	620	100
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6230	620	84
2/1/2007 0:00	Northeast Division	Research and Development	Actual	6850	680	78
2/1/2007 0:00	Northeast Division	Research and Development	Actual	8020	80	-186
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6840	680	90
2/1/2007 0:00	Northeast Division	Research and Development	Budget	6860	680	70
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	2430	2400	55483
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	6220	620	36
2/1/2007 0:00	Northeast Division	Sales and Marketing	Actual	8000	80	53
2/1/2007 0:00	Northeast Division	Sales and Marketing	Budget	6230	620	30
2/1/2007 0:00	Northwest Division	Corporate	Actual	6200	620	888
2/1/2007 0:00	Northwest Division	Corporate	Actual	6230	620	300
2/1/2007 0:00	Northwest Division	Corporate	Actual	6400	60	546
2/1/2007 0:00	Northwest Division	Corporate	Actual	8010	80	327
2/1/2007 0:00	Northwest Division	Corporate	Budget	6610	660	550
2/1/2007 0:00	Northwest Division	Research and Development	Actual	6200	620	469
2/1/2007 0:00	Northwest Division	Research and Development	Budget	6300	630	80
2/1/2007 0:00	Northwest Division	Sales and Marketing	Actual	2220	2200	18286
2/1/2007 0:00	Central Division	Corporate	Actual	6610	660	408
2/1/2007 0:00	Central Division	Corporate	Budget	6300	630	80
2/1/2007 0:00	Central Division	Research and Development	Actual	8500	4	29232
2/1/2007 0:00	Central Division	Research and Development	Budget	6020	600	2300
2/1/2007 0:00	Central Division	Research and Development	Budget	6040	600	2200
2/1/2007 0:00	Central Division	Research and Development	Budget	6400	60	300
2/1/2007 0:00	Central Division	Research and Development	Budget	6860	680	100
2/1/2007 0:00	Central Division	Sales and Marketing	Actual	2220	2200	13584
2/1/2007 0:00	Southeast Division	Corporate	Actual	6850	680	138
2/1/2007 0:00	Southeast Division	Corporate	Actual	8500	4	94
2/1/2007 0:00	Southeast Division	Corporate	Budget	6220	620	200
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6000	600	10088
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6040	600	807
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6230	620	60
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6300	630	26
2/1/2007 0:00	Southeast Division	Executive General and Administration	Actual	6860	680	44
2/1/2007 0:00	Southeast Division	Executive General and Administration	Budget	6210	620	200
2/1/2007 0:00	Southeast Division	Executive General and Administration	Budget	6700	60	80
2/1/2007 0:00	Southeast Division	Executive General and Administration	Budget	6920	60	200
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6620	660	562
2/1/2007 0:00	Southeast Division	Inventory Management	Actual	6860	680	112
2/1/2007 0:00	Southeast Division	Inventory Management	Budget	6700	60	200
2/1/2007 0:00	Southeast Division	Manufacturing	Budget	6830	680	20
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6200	620	241
2/1/2007 0:00	Southeast Division	Quality Assurance	Actual	6860	680	58
2/1/2007 0:00	Southeast Division	Research and Development	Actual	4500	4110	7493
2/1/2007 0:00	Southeast Division	Research and Development	Actual	6620	660	438
2/1/2007 0:00	Southeast Division	Research and Development	Budget	6620	660	380
2/1/2007 0:00	Southeast Division	Research and Development	Budget	6820	680	280
2/1/2007 0:00	Southeast Division	Research and Development	Budget	6840	680	100
2/1/2007 0:00	Southeast Division	Sales and Marketing	Actual	1110	110	547222
2/1/2007 0:00	Southeast Division	Sales and Marketing	Actual	2440	2400	22906
2/1/2007 0:00	Southwest Division	Corporate	Actual	6020	600	4185
2/1/2007 0:00	Southwest Division	Corporate	Budget	6040	600	2800
2/1/2007 0:00	Southwest Division	Corporate	Budget	6840	680	200
2/1/2007 0:00	Southwest Division	Research and Development	Actual	6020	600	3057
2/1/2007 0:00	Southwest Division	Research and Development	Budget	6620	660	550
2/1/2007 0:00	Southwest Division	Sales and Marketing	Actual	1240	1200	38158
2/1/2007 0:00	Canadian Division	Corporate	Actual	6830	680	66.23
2/1/2007 0:00	Canadian Division	Corporate	Actual	9510	9500	7
2/1/2007 0:00	Canadian Division	Corporate	Budget	6620	660	650
2/1/2007 0:00	Canadian Division	Executive General and Administration	Actual	6210	620	281.39
2/1/2007 0:00	Canadian Division	Executive General and Administration	Actual	6620	660	513.21
2/1/2007 0:00	Canadian Division	Executive General and Administration	Actual	6810	680	623.82
2/1/2007 0:00	Canadian Division	Executive General and Administration	Actual	8030	80	235.93
2/1/2007 0:00	Canadian Division	Executive General and Administration	Budget	6610	660	200
2/1/2007 0:00	Canadian Division	Research and Development	Actual	6610	660	3999.64
2/1/2007 0:00	Canadian Division	Research and Development	Actual	6840	680	105.63
2/1/2007 0:00	Canadian Division	Research and Development	Budget	6020	600	1200
2/1/2007 0:00	Canadian Division	Research and Development	Budget	6210	620	200
2/1/2007 0:00	Canadian Division	Research and Development	Budget	6500	60	200
